Reference,Compare,KM or KNM,# Cells,# CMCs
TW03-08,TW09-05,KNM,42,0
TW03-08,TW09-06,KNM,42,0
TW03-08,TW09-07,KNM,42,0
TW03-08,TW09-08,KNM,42,1
TW03-08,TW09-09,KNM,42,0
TW03-08,TW10-01,KNM,42,0
TW03-08,TW10-02,KNM,42,1
TW03-08,TW10-03,KNM,42,0
TW03-08,TW10-04,KNM,42,0
TW03-08,TW10-05,KNM,42,0
TW03-08,TW10-06,KNM,42,0
TW03-08,TW10-07,KNM,42,0
TW03-08,TW10-08,KNM,42,0
TW03-08,TW10-09,KNM,42,0
TW03-08,TW11-01,KNM,42,0
TW03-08,TW11-02,KNM,42,0
TW03-08,TW11-03,KNM,42,0
TW03-08,TW11-04,KNM,42,0
TW03-08,TW11-05,KNM,42,0
TW03-09,TW04-01,KNM,44,0
TW03-09,TW04-02,KNM,44,0
TW03-09,TW04-03,KNM,44,0
TW03-09,TW04-04,KNM,44,0
TW03-09,TW04-05,KNM,44,0
TW03-09,TW04-06,KNM,44,0
TW03-09,TW04-07,KNM,44,0
TW03-09,TW04-08,KNM,44,0
TW03-09,TW04-09,KNM,44,0
TW03-09,TW05-01,KNM,44,0
TW03-09,TW05-02,KNM,44,0
TW03-09,TW05-03,KNM,44,0
TW03-09,TW05-04,KNM,44,0
TW03-09,TW05-05,KNM,44,0
TW03-09,TW05-06,KNM,44,0
TW03-09,TW05-07,KNM,44,0
TW03-09,TW05-08,KNM,44,0
TW03-09,TW05-09,KNM,44,0
TW03-09,TW06-01,KNM,44,0
TW03-09,TW06-02,KNM,44,0
TW03-09,TW06-03,KNM,44,0
TW03-09,TW06-04,KNM,44,0
TW03-09,TW06-05,KNM,44,0
TW03-09,TW06-06,KNM,44,0
TW03-09,TW06-07,KNM,44,0
TW03-09,TW06-08,KNM,44,0
TW03-09,TW06-09,KNM,44,0
TW03-09,TW07-01,KNM,44,0
TW03-09,TW07-02,KNM,44,0
TW03-09,TW07-03,KNM,44,0
TW03-09,TW07-04,KNM,44,0
TW03-09,TW07-05,KNM,44,0
TW03-09,TW07-06,KNM,44,0
TW03-09,TW07-07,KNM,44,0
TW03-09,TW07-08,KNM,44,0
TW03-09,TW07-09,KNM,44,0
TW03-09,TW08-01,KNM,44,0
TW03-09,TW08-02,KNM,44,0
TW03-09,TW08-03,KNM,44,1
TW03-09,TW08-04,KNM,44,0
TW03-09,TW08-05,KNM,44,0
TW03-09,TW08-06,KNM,44,0
TW03-09,TW08-07,KNM,44,0
TW03-09,TW08-08,KNM,44,0
TW03-09,TW08-09,KNM,44,0
TW03-09,TW09-01,KNM,44,1
TW03-09,TW09-02,KNM,44,0
TW03-09,TW09-03,KNM,44,1
TW03-09,TW09-04,KNM,44,0
TW03-09,TW09-05,KNM,44,0
TW03-09,TW09-06,KNM,44,0
TW03-09,TW09-07,KNM,44,0
TW03-09,TW09-08,KNM,44,0
TW03-09,TW09-09,KNM,44,0
TW03-09,TW10-01,KNM,44,0
TW03-09,TW10-02,KNM,44,0
TW03-09,TW10-03,KNM,44,2
TW03-09,TW10-04,KNM,44,0
TW03-09,TW10-05,KNM,44,0
TW03-09,TW10-06,KNM,44,0
TW03-09,TW10-07,KNM,44,0
TW03-09,TW10-08,KNM,44,0
TW03-09,TW10-09,KNM,44,0
TW03-09,TW11-01,KNM,44,0
TW03-09,TW11-02,KNM,44,0
TW03-09,TW11-03,KNM,44,0
TW03-09,TW11-04,KNM,44,0
TW03-09,TW11-05,KNM,44,0
TW04-01,TW04-02,KM,38,33
TW04-01,TW04-03,KM,38,36
TW04-01,TW04-04,KM,38,36
TW04-01,TW04-05,KM,38,32
TW04-01,TW04-06,KM,38,34
TW04-01,TW04-07,KM,38,35
TW04-01,TW04-08,KM,38,35
TW04-01,TW04-09,KM,38,35
TW04-01,TW05-01,KNM,38,0
TW04-01,TW05-02,KNM,38,0
TW04-01,TW05-03,KNM,38,0
TW04-01,TW05-04,KNM,38,0
TW04-01,TW05-05,KNM,38,0
TW04-01,TW05-06,KNM,38,0
TW04-01,TW05-07,KNM,38,0
TW04-01,TW05-08,KNM,38,0
TW04-01,TW05-09,KNM,38,0
TW04-01,TW06-01,KNM,38,0
TW04-01,TW06-02,KNM,38,0
TW04-01,TW06-03,KNM,38,0
TW04-01,TW06-04,KNM,38,0
TW04-01,TW06-05,KNM,38,0
TW04-01,TW06-06,KNM,38,0
TW04-01,TW06-07,KNM,38,0
TW04-01,TW06-08,KNM,38,1
TW04-01,TW06-09,KNM,38,0
TW04-01,TW07-01,KNM,38,0
TW04-01,TW07-02,KNM,38,0
TW04-01,TW07-03,KNM,38,0
TW04-01,TW07-04,KNM,38,0
TW04-01,TW07-05,KNM,38,0
TW04-01,TW07-06,KNM,38,0
TW04-01,TW07-07,KNM,38,0
TW04-01,TW07-08,KNM,38,0
TW04-01,TW07-09,KNM,38,0
TW04-01,TW08-01,KNM,38,0
TW04-01,TW08-02,KNM,38,0
TW04-01,TW08-03,KNM,38,1
TW04-01,TW08-04,KNM,38,0
TW04-01,TW08-05,KNM,38,0
TW04-01,TW08-06,KNM,38,0
TW04-01,TW08-07,KNM,38,0
TW04-01,TW08-08,KNM,38,0
TW04-01,TW08-09,KNM,38,0
TW04-01,TW09-01,KNM,38,0
TW04-01,TW09-02,KNM,38,0
TW04-01,TW09-03,KNM,38,0
TW04-01,TW09-04,KNM,38,0
TW04-01,TW09-05,KNM,38,0
TW04-01,TW09-06,KNM,38,0
TW04-01,TW09-07,KNM,38,0
TW04-01,TW09-08,KNM,38,0
TW04-01,TW09-09,KNM,38,0
TW04-01,TW10-01,KNM,38,0
TW04-01,TW10-02,KNM,38,0
TW04-01,TW10-03,KNM,38,0
TW04-01,TW10-04,KNM,38,0
TW04-01,TW10-05,KNM,38,0
TW04-01,TW10-06,KNM,38,0
TW04-01,TW10-07,KNM,38,0
TW04-01,TW10-08,KNM,38,0
TW04-01,TW10-09,KNM,38,0
TW04-01,TW11-01,KNM,38,0
TW04-01,TW11-02,KNM,38,0
TW04-01,TW11-03,KNM,38,0
TW04-01,TW11-04,KNM,38,0
TW04-01,TW11-05,KNM,38,0
TW04-02,TW04-03,KM,33,32
TW04-02,TW04-04,KM,33,32
TW04-02,TW04-05,KM,33,32
TW04-02,TW04-06,KM,33,31
TW04-02,TW04-07,KM,33,32
TW04-02,TW04-08,KM,33,30
TW04-02,TW04-09,KM,33,33
TW04-02,TW05-01,KNM,33,0
TW04-02,TW05-02,KNM,33,0
TW04-02,TW05-03,KNM,33,0
TW04-02,TW05-04,KNM,33,0
TW04-02,TW05-05,KNM,33,0
TW04-02,TW05-06,KNM,33,0
TW04-02,TW05-07,KNM,33,0
TW04-02,TW05-08,KNM,33,0
TW04-02,TW05-09,KNM,33,1
TW04-02,TW06-01,KNM,33,0
TW04-02,TW06-02,KNM,33,0
TW04-02,TW06-03,KNM,33,0
TW04-02,TW06-04,KNM,33,0
TW04-02,TW06-05,KNM,33,0
TW04-02,TW06-06,KNM,33,0
TW04-02,TW06-07,KNM,33,0
TW04-02,TW06-08,KNM,33,0
TW04-02,TW06-09,KNM,33,0
TW04-02,TW07-01,KNM,33,0
TW04-02,TW07-02,KNM,33,0
TW04-02,TW07-03,KNM,33,0
TW04-02,TW07-04,KNM,33,0
TW04-02,TW07-05,KNM,33,0
TW04-02,TW07-06,KNM,33,0
TW04-02,TW07-07,KNM,33,0
TW04-02,TW07-08,KNM,33,0
TW04-02,TW07-09,KNM,33,0
TW04-02,TW08-01,KNM,33,0
TW04-02,TW08-02,KNM,33,0
TW04-02,TW08-03,KNM,33,0
TW04-02,TW08-04,KNM,33,0
TW04-02,TW08-05,KNM,33,0
TW04-02,TW08-06,KNM,33,0
TW04-02,TW08-07,KNM,33,0
TW04-02,TW08-08,KNM,33,0
TW04-02,TW08-09,KNM,33,0
TW04-02,TW09-01,KNM,33,0
TW04-02,TW09-02,KNM,33,0
TW04-02,TW09-03,KNM,33,0
TW04-02,TW09-04,KNM,33,0
TW04-02,TW09-05,KNM,33,0
TW04-02,TW09-06,KNM,33,0
TW04-02,TW09-07,KNM,33,0
TW04-02,TW09-08,KNM,33,0
TW04-02,TW09-09,KNM,33,0
TW04-02,TW10-01,KNM,33,0
TW04-02,TW10-02,KNM,33,0
TW04-02,TW10-03,KNM,33,0
TW04-02,TW10-04,KNM,33,0
TW04-02,TW10-05,KNM,33,0
TW04-02,TW10-06,KNM,33,0
TW04-02,TW10-07,KNM,33,0
TW04-02,TW10-08,KNM,33,0
TW04-02,TW10-09,KNM,33,0
TW04-02,TW11-01,KNM,33,0
TW04-02,TW11-02,KNM,33,0
TW04-02,TW11-03,KNM,33,0
TW04-02,TW11-04,KNM,33,1
TW04-02,TW11-05,KNM,33,0
TW04-03,TW04-04,KM,42,38
TW04-03,TW04-05,KM,42,33
TW04-03,TW04-06,KM,42,36
TW04-03,TW04-07,KM,42,40
TW04-03,TW04-08,KM,42,36
TW04-03,TW04-09,KM,42,37
TW04-03,TW05-01,KNM,42,1
TW04-03,TW05-02,KNM,42,0
TW04-03,TW05-03,KNM,42,0
TW04-03,TW05-04,KNM,42,0
TW04-03,TW05-05,KNM,42,1
TW04-03,TW05-06,KNM,42,0
TW04-03,TW05-07,KNM,42,0
TW04-03,TW05-08,KNM,42,0
TW04-03,TW05-09,KNM,42,0
TW04-03,TW06-01,KNM,42,0
TW04-03,TW06-02,KNM,42,0
TW04-03,TW06-03,KNM,42,0
TW04-03,TW06-04,KNM,42,0
TW04-03,TW06-05,KNM,42,0
TW04-03,TW06-06,KNM,42,0
TW04-03,TW06-07,KNM,42,0
TW04-03,TW06-08,KNM,42,0
TW04-03,TW06-09,KNM,42,0
TW04-03,TW07-01,KNM,42,0
TW04-03,TW07-02,KNM,42,0
TW04-03,TW07-03,KNM,42,0
TW04-03,TW07-04,KNM,42,0
TW04-03,TW07-05,KNM,42,0
TW04-03,TW07-06,KNM,42,0
TW04-03,TW07-07,KNM,42,0
TW04-03,TW07-08,KNM,42,0
TW04-03,TW07-09,KNM,42,0
TW04-03,TW08-01,KNM,42,0
TW04-03,TW08-02,KNM,42,0
TW04-03,TW08-03,KNM,42,0
TW04-03,TW08-04,KNM,42,0
TW04-03,TW08-05,KNM,42,0
TW04-03,TW08-06,KNM,42,0
TW04-03,TW08-07,KNM,42,0
TW04-03,TW08-08,KNM,42,0
TW04-03,TW08-09,KNM,42,0
TW04-03,TW09-01,KNM,42,0
TW04-03,TW09-02,KNM,42,1
TW04-03,TW09-03,KNM,42,0
TW04-03,TW09-04,KNM,42,0
TW04-03,TW09-05,KNM,42,0
TW04-03,TW09-06,KNM,42,0
TW04-03,TW09-07,KNM,42,0
TW04-03,TW09-08,KNM,42,0
TW04-03,TW09-09,KNM,42,0
TW04-03,TW10-01,KNM,42,0
TW04-03,TW10-02,KNM,42,0
TW04-03,TW10-03,KNM,42,0
TW04-03,TW10-04,KNM,42,0
TW04-03,TW10-05,KNM,42,0
TW04-03,TW10-06,KNM,42,0
TW04-03,TW10-07,KNM,42,0
TW04-03,TW10-08,KNM,42,0
TW04-03,TW10-09,KNM,42,0
TW04-03,TW11-01,KNM,42,0
TW04-03,TW11-02,KNM,42,0
TW04-03,TW11-03,KNM,42,0
TW04-03,TW11-04,KNM,42,0
TW04-03,TW11-05,KNM,42,0
TW04-04,TW04-05,KM,41,35
TW04-04,TW04-06,KM,41,38
TW04-04,TW04-07,KM,41,39
TW04-04,TW04-08,KM,41,38
TW04-04,TW04-09,KM,41,39
TW04-04,TW05-01,KNM,41,0
TW04-04,TW05-02,KNM,41,0
TW04-04,TW05-03,KNM,41,0
TW04-04,TW05-04,KNM,41,0
TW04-04,TW05-05,KNM,41,0
TW04-04,TW05-06,KNM,41,0
TW04-04,TW05-07,KNM,41,0
TW04-04,TW05-08,KNM,41,0
TW04-04,TW05-09,KNM,41,0
TW04-04,TW06-01,KNM,41,0
TW04-04,TW06-02,KNM,41,0
TW04-04,TW06-03,KNM,41,0
TW04-04,TW06-04,KNM,41,0
TW04-04,TW06-05,KNM,41,0
TW04-04,TW06-06,KNM,41,0
TW04-04,TW06-07,KNM,41,0
TW04-04,TW06-08,KNM,41,0
TW04-04,TW06-09,KNM,41,0
TW04-04,TW07-01,KNM,41,0
TW04-04,TW07-02,KNM,41,0
TW04-04,TW07-03,KNM,41,0
TW04-04,TW07-04,KNM,41,1
TW04-04,TW07-05,KNM,41,0
TW04-04,TW07-06,KNM,41,0
TW04-04,TW07-07,KNM,41,0
TW04-04,TW07-08,KNM,41,0
TW04-04,TW07-09,KNM,41,0
TW04-04,TW08-01,KNM,41,0
TW04-04,TW08-02,KNM,41,0
TW04-04,TW08-03,KNM,41,0
TW04-04,TW08-04,KNM,41,0
TW04-04,TW08-05,KNM,41,0
TW04-04,TW08-06,KNM,41,0
TW04-04,TW08-07,KNM,41,0
TW04-04,TW08-08,KNM,41,0
TW04-04,TW08-09,KNM,41,0
TW04-04,TW09-01,KNM,41,0
TW04-04,TW09-02,KNM,41,0
TW04-04,TW09-03,KNM,41,0
TW04-04,TW09-04,KNM,41,0
TW04-04,TW09-05,KNM,41,0
TW04-04,TW09-06,KNM,41,0
TW04-04,TW09-07,KNM,41,1
TW04-04,TW09-08,KNM,41,0
TW04-04,TW09-09,KNM,41,0
TW04-04,TW10-01,KNM,41,0
TW04-04,TW10-02,KNM,41,0
TW04-04,TW10-03,KNM,41,0
TW04-04,TW10-04,KNM,41,0
TW04-04,TW10-05,KNM,41,0
TW04-04,TW10-06,KNM,41,1
TW04-04,TW10-07,KNM,41,0
TW04-04,TW10-08,KNM,41,0
TW04-04,TW10-09,KNM,41,0
TW04-04,TW11-01,KNM,41,0
TW04-04,TW11-02,KNM,41,0
TW04-04,TW11-03,KNM,41,0
TW04-04,TW11-04,KNM,41,0
TW04-04,TW11-05,KNM,41,0
TW04-05,TW04-06,KM,37,32
TW04-05,TW04-07,KM,37,35
TW04-05,TW04-08,KM,37,35
TW04-05,TW04-09,KM,37,32
TW04-05,TW05-01,KNM,37,1
TW04-05,TW05-02,KNM,37,0
TW04-05,TW05-03,KNM,37,1
TW04-05,TW05-04,KNM,37,0
TW04-05,TW05-05,KNM,37,0
TW04-05,TW05-06,KNM,37,0
TW04-05,TW05-07,KNM,37,0
TW04-05,TW05-08,KNM,37,0
TW04-05,TW05-09,KNM,37,1
TW04-05,TW06-01,KNM,37,0
TW04-05,TW06-02,KNM,37,1
TW04-05,TW06-03,KNM,37,0
TW04-05,TW06-04,KNM,37,0
TW04-05,TW06-05,KNM,37,0
TW04-05,TW06-06,KNM,37,0
TW04-05,TW06-07,KNM,37,0
TW04-05,TW06-08,KNM,37,0
TW04-05,TW06-09,KNM,37,0
TW04-05,TW07-01,KNM,37,0
TW04-05,TW07-02,KNM,37,0
TW04-05,TW07-03,KNM,37,0
TW04-05,TW07-04,KNM,37,0
TW04-05,TW07-05,KNM,37,0
TW04-05,TW07-06,KNM,37,0
TW04-05,TW07-07,KNM,37,0
TW04-05,TW07-08,KNM,37,0
TW04-05,TW07-09,KNM,37,0
TW04-05,TW08-01,KNM,37,0
TW04-05,TW08-02,KNM,37,0
TW04-05,TW08-03,KNM,37,0
TW04-05,TW08-04,KNM,37,0
TW04-05,TW08-05,KNM,37,0
TW04-05,TW08-06,KNM,37,0
TW04-05,TW08-07,KNM,37,0
TW04-05,TW08-08,KNM,37,0
TW04-05,TW08-09,KNM,37,0
TW04-05,TW09-01,KNM,37,0
TW04-05,TW09-02,KNM,37,0
TW04-05,TW09-03,KNM,37,0
TW04-05,TW09-04,KNM,37,0
TW04-05,TW09-05,KNM,37,0
TW04-05,TW09-06,KNM,37,0
TW04-05,TW09-07,KNM,37,0
TW04-05,TW09-08,KNM,37,0
TW04-05,TW09-09,KNM,37,0
TW04-05,TW10-01,KNM,37,0
TW04-05,TW10-02,KNM,37,0
TW04-05,TW10-03,KNM,37,0
TW04-05,TW10-04,KNM,37,0
TW04-05,TW10-05,KNM,37,0
TW04-05,TW10-06,KNM,37,0
TW04-05,TW10-07,KNM,37,0
TW04-05,TW10-08,KNM,37,0
TW04-05,TW10-09,KNM,37,0
TW04-05,TW11-01,KNM,37,0
TW04-05,TW11-02,KNM,37,0
TW04-05,TW11-03,KNM,37,0
TW04-05,TW11-04,KNM,37,0
TW04-05,TW11-05,KNM,37,0
TW04-06,TW04-07,KM,38,38
TW04-06,TW04-08,KM,38,36
TW04-06,TW04-09,KM,38,36
TW04-06,TW05-01,KNM,38,0
TW04-06,TW05-02,KNM,38,0
TW04-06,TW05-03,KNM,38,0
TW04-06,TW05-04,KNM,38,0
TW04-06,TW05-05,KNM,38,0
TW04-06,TW05-06,KNM,38,0
TW04-06,TW05-07,KNM,38,1
TW04-06,TW05-08,KNM,38,0
TW04-06,TW05-09,KNM,38,0
TW04-06,TW06-01,KNM,38,0
TW04-06,TW06-02,KNM,38,0
TW04-06,TW06-03,KNM,38,0
TW04-06,TW06-04,KNM,38,0
TW04-06,TW06-05,KNM,38,0
TW04-06,TW06-06,KNM,38,0
TW04-06,TW06-07,KNM,38,0
TW04-06,TW06-08,KNM,38,0
TW04-06,TW06-09,KNM,38,0
TW04-06,TW07-01,KNM,38,0
TW04-06,TW07-02,KNM,38,0
TW04-06,TW07-03,KNM,38,1
TW04-06,TW07-04,KNM,38,0
TW04-06,TW07-05,KNM,38,0
TW04-06,TW07-06,KNM,38,0
TW04-06,TW07-07,KNM,38,0
TW04-06,TW07-08,KNM,38,0
TW04-06,TW07-09,KNM,38,0
TW04-06,TW08-01,KNM,38,0
TW04-06,TW08-02,KNM,38,0
TW04-06,TW08-03,KNM,38,1
TW04-06,TW08-04,KNM,38,0
TW04-06,TW08-05,KNM,38,0
TW04-06,TW08-06,KNM,38,0
TW04-06,TW08-07,KNM,38,0
TW04-06,TW08-08,KNM,38,0
TW04-06,TW08-09,KNM,38,0
TW04-06,TW09-01,KNM,38,0
TW04-06,TW09-02,KNM,38,0
TW04-06,TW09-03,KNM,38,0
TW04-06,TW09-04,KNM,38,0
TW04-06,TW09-05,KNM,38,1
TW04-06,TW09-06,KNM,38,0
TW04-06,TW09-07,KNM,38,0
TW04-06,TW09-08,KNM,38,0
TW04-06,TW09-09,KNM,38,0
TW04-06,TW10-01,KNM,38,0
TW04-06,TW10-02,KNM,38,0
TW04-06,TW10-03,KNM,38,0
TW04-06,TW10-04,KNM,38,0
TW04-06,TW10-05,KNM,38,0
TW04-06,TW10-06,KNM,38,0
TW04-06,TW10-07,KNM,38,0
TW04-06,TW10-08,KNM,38,0
TW04-06,TW10-09,KNM,38,0
TW04-06,TW11-01,KNM,38,0
TW04-06,TW11-02,KNM,38,0
TW04-06,TW11-03,KNM,38,0
TW04-06,TW11-04,KNM,38,0
TW04-06,TW11-05,KNM,38,0
TW04-07,TW04-08,KM,46,42
TW04-07,TW04-09,KM,46,37
TW04-07,TW05-01,KNM,46,0
TW04-07,TW05-02,KNM,46,0
TW04-07,TW05-03,KNM,46,0
TW04-07,TW05-04,KNM,46,0
TW04-07,TW05-05,KNM,46,0
TW04-07,TW05-06,KNM,46,0
TW04-07,TW05-07,KNM,46,0
TW04-07,TW05-08,KNM,46,0
TW04-07,TW05-09,KNM,46,0
TW04-07,TW06-01,KNM,46,0
TW04-07,TW06-02,KNM,46,0
TW04-07,TW06-03,KNM,46,0
TW04-07,TW06-04,KNM,46,0
TW04-07,TW06-05,KNM,46,0
TW04-07,TW06-06,KNM,46,0
TW04-07,TW06-07,KNM,46,0
TW04-07,TW06-08,KNM,46,1
TW04-07,TW06-09,KNM,46,0
TW04-07,TW07-01,KNM,46,0
TW04-07,TW07-02,KNM,46,0
TW04-07,TW07-03,KNM,46,0
TW04-07,TW07-04,KNM,46,0
TW04-07,TW07-05,KNM,46,0
TW04-07,TW07-06,KNM,46,0
TW04-07,TW07-07,KNM,46,0
TW04-07,TW07-08,KNM,46,1
TW04-07,TW07-09,KNM,46,0
TW04-07,TW08-01,KNM,46,0
TW04-07,TW08-02,KNM,46,0
TW04-07,TW08-03,KNM,46,0
TW04-07,TW08-04,KNM,46,0
TW04-07,TW08-05,KNM,46,0
TW04-07,TW08-06,KNM,46,0
TW04-07,TW08-07,KNM,46,0
TW04-07,TW08-08,KNM,46,0
TW04-07,TW08-09,KNM,46,0
TW04-07,TW09-01,KNM,46,1
TW04-07,TW09-02,KNM,46,0
TW04-07,TW09-03,KNM,46,0
TW04-07,TW09-04,KNM,46,0
TW04-07,TW09-05,KNM,46,0
TW04-07,TW09-06,KNM,46,0
TW04-07,TW09-07,KNM,46,1
TW04-07,TW09-08,KNM,46,0
TW04-07,TW09-09,KNM,46,0
TW04-07,TW10-01,KNM,46,0
TW04-07,TW10-02,KNM,46,0
TW04-07,TW10-03,KNM,46,0
TW04-07,TW10-04,KNM,46,0
TW04-07,TW10-05,KNM,46,0
TW04-07,TW10-06,KNM,46,0
TW04-07,TW10-07,KNM,46,0
TW04-07,TW10-08,KNM,46,0
TW04-07,TW10-09,KNM,46,0
TW04-07,TW11-01,KNM,46,1
TW04-07,TW11-02,KNM,46,0
TW04-07,TW11-03,KNM,46,0
TW04-07,TW11-04,KNM,46,0
TW04-07,TW11-05,KNM,46,1
TW04-08,TW04-09,KM,43,37
TW04-08,TW05-01,KNM,43,0
TW04-08,TW05-02,KNM,43,0
TW04-08,TW05-03,KNM,43,0
TW04-08,TW05-04,KNM,43,1
TW04-08,TW05-05,KNM,43,0
TW04-08,TW05-06,KNM,43,0
TW04-08,TW05-07,KNM,43,0
TW04-08,TW05-08,KNM,43,1
TW04-08,TW05-09,KNM,43,0
TW04-08,TW06-01,KNM,43,0
TW04-08,TW06-02,KNM,43,0
TW04-08,TW06-03,KNM,43,0
TW04-08,TW06-04,KNM,43,0
TW04-08,TW06-05,KNM,43,0
TW04-08,TW06-06,KNM,43,0
TW04-08,TW06-07,KNM,43,0
TW04-08,TW06-08,KNM,43,0
TW04-08,TW06-09,KNM,43,0
TW04-08,TW07-01,KNM,43,0
TW04-08,TW07-02,KNM,43,0
TW04-08,TW07-03,KNM,43,0
TW04-08,TW07-04,KNM,43,0
TW04-08,TW07-05,KNM,43,0
TW04-08,TW07-06,KNM,43,0
TW04-08,TW07-07,KNM,43,0
TW04-08,TW07-08,KNM,43,0
TW04-08,TW07-09,KNM,43,0
TW04-08,TW08-01,KNM,43,0
TW04-08,TW08-02,KNM,43,0
TW04-08,TW08-03,KNM,43,0
TW04-08,TW08-04,KNM,43,0
TW04-08,TW08-05,KNM,43,0
TW04-08,TW08-06,KNM,43,0
TW04-08,TW08-07,KNM,43,0
TW04-08,TW08-08,KNM,43,1
TW04-08,TW08-09,KNM,43,0
TW04-08,TW09-01,KNM,43,0
TW04-08,TW09-02,KNM,43,0
TW04-08,TW09-03,KNM,43,0
TW04-08,TW09-04,KNM,43,0
TW04-08,TW09-05,KNM,43,0
TW04-08,TW09-06,KNM,43,0
TW04-08,TW09-07,KNM,43,0
TW04-08,TW09-08,KNM,43,0
TW04-08,TW09-09,KNM,43,0
TW04-08,TW10-01,KNM,43,0
TW04-08,TW10-02,KNM,43,0
TW04-08,TW10-03,KNM,43,0
TW04-08,TW10-04,KNM,43,0
TW04-08,TW10-05,KNM,43,0
TW04-08,TW10-06,KNM,43,0
TW04-08,TW10-07,KNM,43,0
TW04-08,TW10-08,KNM,43,0
TW04-08,TW10-09,KNM,43,0
TW04-08,TW11-01,KNM,43,1
TW04-08,TW11-02,KNM,43,0
TW04-08,TW11-03,KNM,43,0
TW04-08,TW11-04,KNM,43,0
TW04-08,TW11-05,KNM,43,0
TW04-09,TW05-01,KNM,38,0
TW04-09,TW05-02,KNM,38,0
TW04-09,TW05-03,KNM,38,0
TW04-09,TW05-04,KNM,38,0
TW04-09,TW05-05,KNM,38,0
TW04-09,TW05-06,KNM,38,0
TW04-09,TW05-07,KNM,38,0
TW04-09,TW05-08,KNM,38,1
TW04-09,TW05-09,KNM,38,0
TW04-09,TW06-01,KNM,38,0
TW04-09,TW06-02,KNM,38,0
TW04-09,TW06-03,KNM,38,0
TW04-09,TW06-04,KNM,38,0
TW04-09,TW06-05,KNM,38,0
TW04-09,TW06-06,KNM,38,0
TW04-09,TW06-07,KNM,38,0
TW04-09,TW06-08,KNM,38,0
TW04-09,TW06-09,KNM,38,0
TW04-09,TW07-01,KNM,38,0
TW04-09,TW07-02,KNM,38,0
TW04-09,TW07-03,KNM,38,0
TW04-09,TW07-04,KNM,38,0
TW04-09,TW07-05,KNM,38,0
TW04-09,TW07-06,KNM,38,0
TW04-09,TW07-07,KNM,38,0
TW04-09,TW07-08,KNM,38,0
TW04-09,TW07-09,KNM,38,0
TW04-09,TW08-01,KNM,38,0
TW04-09,TW08-02,KNM,38,0
TW04-09,TW08-03,KNM,38,0
TW04-09,TW08-04,KNM,38,0
TW04-09,TW08-05,KNM,38,0
TW04-09,TW08-06,KNM,38,0
TW04-09,TW08-07,KNM,38,1
TW04-09,TW08-08,KNM,38,0
TW04-09,TW08-09,KNM,38,0
TW04-09,TW09-01,KNM,38,0
TW04-09,TW09-02,KNM,38,0
TW04-09,TW09-03,KNM,38,0
TW04-09,TW09-04,KNM,38,0
TW04-09,TW09-05,KNM,38,0
TW04-09,TW09-06,KNM,38,0
TW04-09,TW09-07,KNM,38,0
TW04-09,TW09-08,KNM,38,0
TW04-09,TW09-09,KNM,38,0
TW04-09,TW10-01,KNM,38,0
TW04-09,TW10-02,KNM,38,0
TW04-09,TW10-03,KNM,38,0
TW04-09,TW10-04,KNM,38,0
TW04-09,TW10-05,KNM,38,1
TW04-09,TW10-06,KNM,38,0
TW04-09,TW10-07,KNM,38,0
TW04-09,TW10-08,KNM,38,0
TW04-09,TW10-09,KNM,38,0
TW04-09,TW11-01,KNM,38,0
TW04-09,TW11-02,KNM,38,0
TW04-09,TW11-03,KNM,38,0
TW04-09,TW11-04,KNM,38,0
TW04-09,TW11-05,KNM,38,0
TW05-01,TW05-02,KM,44,41
TW05-01,TW05-03,KM,44,42
TW05-01,TW05-04,KM,44,35
TW05-01,TW05-05,KM,44,39
TW05-01,TW05-06,KM,44,37
TW05-01,TW05-07,KM,44,35
TW05-01,TW05-08,KM,44,41
TW05-01,TW05-09,KM,44,37
TW05-01,TW06-01,KNM,44,1
TW05-01,TW06-02,KNM,44,0
TW05-01,TW06-03,KNM,44,0
TW05-01,TW06-04,KNM,44,0
TW05-01,TW06-05,KNM,44,1
TW05-01,TW06-06,KNM,44,0
TW05-01,TW06-07,KNM,44,0
TW05-01,TW06-08,KNM,44,0
TW05-01,TW06-09,KNM,44,0
TW05-01,TW07-01,KNM,44,0
TW05-01,TW07-02,KNM,44,0
TW05-01,TW07-03,KNM,44,0
TW05-01,TW07-04,KNM,44,0
TW05-01,TW07-05,KNM,44,0
TW05-01,TW07-06,KNM,44,0
TW05-01,TW07-07,KNM,44,0
TW05-01,TW07-08,KNM,44,0
TW05-01,TW07-09,KNM,44,0
TW05-01,TW08-01,KNM,44,0
TW05-01,TW08-02,KNM,44,0
TW05-01,TW08-03,KNM,44,0
TW05-01,TW08-04,KNM,44,0
TW05-01,TW08-05,KNM,44,0
TW05-01,TW08-06,KNM,44,0
TW05-01,TW08-07,KNM,44,0
TW05-01,TW08-08,KNM,44,0
TW05-01,TW08-09,KNM,44,0
TW05-01,TW09-01,KNM,44,0
TW05-01,TW09-02,KNM,44,0
TW05-01,TW09-03,KNM,44,0
TW05-01,TW09-04,KNM,44,0
TW05-01,TW09-05,KNM,44,0
TW05-01,TW09-06,KNM,44,0
TW05-01,TW09-07,KNM,44,0
TW05-01,TW09-08,KNM,44,0
TW05-01,TW09-09,KNM,44,0
TW05-01,TW10-01,KNM,44,0
TW05-01,TW10-02,KNM,44,0
